order_id,user_id,order_date,order_status,total_amount
O00016576,U002158,2024-06-30T19:22:04.697982,completed,1889.87
O00016577,U002372,2024-09-16T07:36:45.185854,shipped,51.52
O00016578,U002280,2025-10-04T12:42:55.867377,returned,1267.31
O00016579,U000463,2024-05-24T16:31:07.526870,processing,40.7
O00016580,U006323,2025-10-12T02:04:56.032075,shipped,225.99
O00016581,U004796,2024-04-18T13:04:25.689513,completed,431.12
O00016582,U005946,2024-07-25T11:54:16.733479,shipped,1604.92
O00016583,U006750,2024-12-31T15:08:33.096643,cancelled,166.26
O00016584,U006702,2025-10-27T17:00:52.750272,shipped,542.86
O00016585,U001918,2024-12-31T22:57:03.853692,returned,519.58
O00016586,U009247,2025-08-18T11:08:04.980991,cancelled,105.35
O00016587,U008829,2024-01-14T06:28:30.947367,completed,409.61
O00016588,U006589,2025-08-30T11:10:12.253411,completed,499.91
O00016589,U008809,2025-01-21T21:47:11.763288,returned,50.58
O00016590,U000634,2024-11-08T23:50:39.464813,processing,697.47
O00016591,U009091,2025-08-10T11:39:34.854016,shipped,244.71
O00016592,U009829,2025-08-14T08:32:00.915354,shipped,811.5
O00016593,U001844,2024-01-14T11:49:27.681349,completed,1289.81
O00016594,U009253,2025-04-16T06:01:40.474906,processing,466.25
O00016595,U004760,2025-08-28T08:35:25.732189,shipped,2450.98
O00016596,U004332,2024-08-02T19:38:17.620654,shipped,669.05
O00016597,U001432,2024-06-24T14:56:56.138551,cancelled,95.98
O00016598,U004164,2024-05-08T21:17:26.568338,shipped,194.85
O00016599,U001313,2025-09-04T09:43:19.366709,cancelled,153.82
O00016600,U000157,2024-04-20T09:41:40.910139,returned,315.19
O00016601,U003364,2025-04-18T01:15:10.053579,completed,1859.05
O00016602,U003326,2025-02-23T22:00:02.448704,completed,53.16
O00016603,U003162,2024-04-09T14:20:21.446807,processing,162.84
O00016604,U000104,2025-07-15T06:22:44.800020,cancelled,291.17
O00016605,U001718,2025-01-22T16:08:43.625399,cancelled,452.36
O00016606,U007818,2024-09-04T12:25:24.259347,completed,147.11
O00016607,U000698,2024-06-05T15:03:44.090650,processing,217.14
O00016608,U006346,2024-07-07T18:40:10.264467,returned,33.11
O00016609,U004345,2025-05-16T12:03:27.653365,shipped,329.14
O00016610,U005872,2024-12-01T11:41:10.258073,processing,241.4
O00016611,U008691,2025-09-19T23:40:58.223925,cancelled,1335.18
O00016612,U002168,2025-09-30T12:30:37.750131,cancelled,386.17
O00016613,U005161,2025-10-16T01:25:09.185992,completed,231.66
O00016614,U005455,2024-10-22T22:54:33.600093,returned,90.92
O00016615,U002685,2025-08-07T03:36:51.147346,completed,90.19
O00016616,U000203,2025-02-03T21:12:03.594485,shipped,313.64
O00016617,U008163,2025-10-30T01:30:04.820337,returned,850.77
O00016618,U001099,2025-06-09T01:53:51.420966,completed,676.19
O00016619,U002279,2025-01-05T04:09:32.898989,shipped,291.84
O00016620,U004014,2025-01-06T02:29:43.572236,processing,494.84
O00016621,U008179,2024-12-12T08:39:13.934890,shipped,695.23
O00016622,U003922,2024-05-14T18:40:58.826060,completed,855.42
O00016623,U008548,2024-04-02T13:20:02.014898,returned,815.01
O00016624,U001074,2024-08-15T12:39:33.417803,processing,538.42
O00016625,U007583,2024-07-04T02:40:34.631180,processing,16.1
O00016626,U002660,2024-04-01T09:06:36.610169,returned,1547.5
O00016627,U005093,2024-03-14T13:11:17.622039,returned,394.22
O00016628,U001910,2025-10-02T18:41:06.132779,returned,529.16
O00016629,U001025,2025-07-03T13:19:07.310745,cancelled,3660.22
O00016630,U005641,2025-05-27T20:28:34.863423,cancelled,39.39
O00016631,U000328,2024-04-08T14:39:43.340792,shipped,211.23
O00016632,U001049,2025-10-03T15:21:47.102081,returned,612.23
O00016633,U006935,2025-09-01T04:50:06.261402,processing,2113.82
O00016634,U006905,2024-06-02T19:29:37.831559,returned,251.96
O00016635,U002184,2024-12-27T13:10:35.286403,completed,494.29
O00016636,U006330,2025-05-19T13:28:31.662353,completed,79.35
O00016637,U008685,2024-05-02T03:44:01.371290,completed,778.11
O00016638,U007110,2024-03-07T00:01:41.461184,completed,101.57
O00016639,U001036,2025-01-22T09:15:42.031944,cancelled,156.79
O00016640,U002830,2024-04-13T11:48:05.010135,completed,492.64
O00016641,U004601,2024-02-29T17:47:29.917676,processing,922.55
O00016642,U004644,2025-07-06T16:52:18.225687,processing,130.48
O00016643,U003544,2024-01-11T22:24:23.007765,shipped,131.4
O00016644,U007822,2025-08-04T03:07:14.758454,shipped,591.2
O00016645,U005796,2025-03-14T03:19:02.283761,shipped,1156.18
O00016646,U004662,2024-02-23T12:22:07.000908,completed,29.83
O00016647,U004791,2024-07-24T06:16:40.626880,returned,559.35
O00016648,U001492,2025-07-14T03:59:42.712848,completed,22.21
O00016649,U003867,2024-09-05T21:50:18.643675,shipped,153.71
O00016650,U000210,2024-07-15T15:39:09.912933,cancelled,204.03
O00016651,U003704,2024-01-26T22:12:23.232626,cancelled,76.59
O00016652,U004919,2025-08-18T13:18:22.548794,cancelled,212.6
O00016653,U003555,2025-09-06T06:35:42.476550,completed,1202.79
O00016654,U001872,2024-04-08T00:25:45.124761,returned,43.35
O00016655,U007425,2024-07-09T15:29:37.467732,completed,249.61
O00016656,U002606,2025-10-07T10:08:14.617322,shipped,1280.31
O00016657,U007276,2025-02-23T23:30:32.420448,returned,726.94
O00016658,U001182,2025-08-21T09:50:27.197617,completed,490.48
O00016659,U006022,2025-10-14T14:29:14.416580,processing,804.46
O00016660,U006001,2025-07-25T04:37:59.436308,shipped,1552.0
O00016661,U002199,2025-01-08T03:18:40.085077,shipped,1.21
O00016662,U007403,2025-08-08T05:25:06.341297,processing,183.87
O00016663,U002250,2025-03-03T05:44:03.632878,cancelled,286.85
O00016664,U003034,2024-02-10T17:55:10.623502,processing,42.19
O00016665,U008643,2024-09-15T12:54:07.920992,shipped,164.27
O00016666,U005171,2025-02-28T23:48:25.384328,completed,384.75
O00016667,U001071,2025-07-02T13:17:37.509397,returned,6.75
O00016668,U008121,2024-05-17T02:52:24.263843,processing,2373.89
O00016669,U001736,2025-01-21T23:42:55.521027,shipped,103.58
O00016670,U006382,2024-10-20T11:12:26.741402,returned,55.25
O00016671,U004358,2025-10-23T00:13:06.289704,cancelled,45.66
O00016672,U004737,2024-01-06T21:30:31.958576,completed,161.49
O00016673,U007387,2025-02-21T19:12:55.072184,returned,3035.1
O00016674,U000076,2024-12-08T11:24:18.931781,cancelled,82.64
O00016675,U007422,2025-10-12T14:18:12.533171,returned,22.59
O00016676,U000455,2025-09-25T05:44:49.725910,cancelled,1437.75
O00016677,U006778,2024-09-07T22:54:00.064242,cancelled,1273.23
O00016678,U003335,2024-04-08T03:34:23.430353,completed,350.34
O00016679,U005044,2024-02-17T22:23:47.974025,shipped,302.77
O00016680,U004868,2024-02-27T18:41:56.628851,completed,87.48
O00016681,U002102,2024-06-08T23:59:57.156299,returned,111.05
O00016682,U009628,2025-07-13T21:26:25.268037,cancelled,1006.47
O00016683,U001295,2024-03-18T19:14:09.332404,completed,94.66
O00016684,U008518,2025-11-08T01:31:06.611485,completed,386.29
O00016685,U006582,2025-05-05T14:55:43.786866,shipped,52.54
O00016686,U001652,2024-06-30T11:44:04.227702,shipped,39.15
O00016687,U009368,2024-01-10T18:43:25.489394,cancelled,74.61
O00016688,U009006,2025-03-01T02:45:46.809656,cancelled,220.57
O00016689,U009002,2025-05-18T15:03:46.014923,cancelled,399.8
O00016690,U003684,2024-07-18T13:38:47.018665,processing,102.66
O00016691,U001835,2024-01-10T21:53:13.084118,shipped,1132.04
O00016692,U002369,2025-06-06T11:00:59.717262,returned,103.45
O00016693,U000456,2024-02-21T01:25:44.608982,processing,279.71
O00016694,U009364,2025-11-05T14:50:50.982879,processing,116.26
O00016695,U005401,2024-09-05T12:26:41.573406,returned,348.64
O00016696,U002441,2024-01-31T09:54:09.887771,processing,53.19
O00016697,U003914,2024-03-12T23:00:58.555336,processing,425.64
O00016698,U009563,2025-05-03T06:06:12.153853,cancelled,1066.84
O00016699,U006247,2024-05-26T02:28:29.919009,shipped,1823.48
O00016700,U006958,2024-02-23T20:55:24.453140,shipped,85.2
O00016701,U004874,2024-04-28T21:24:44.720239,returned,580.23
O00016702,U003429,2024-08-06T19:59:27.825082,cancelled,140.3
O00016703,U003779,2025-09-17T17:03:41.900627,processing,1564.57
O00016704,U004783,2024-03-01T22:34:03.258521,shipped,83.14
O00016705,U002417,2025-08-15T02:08:34.214107,completed,1377.14
O00016706,U000234,2024-05-11T06:53:34.732730,completed,842.76
O00016707,U005460,2025-02-21T01:57:56.014317,shipped,98.53
O00016708,U000867,2024-12-17T15:39:20.338761,shipped,81.47
O00016709,U005862,2024-09-09T17:08:07.709018,shipped,264.09
O00016710,U000175,2025-08-11T06:43:43.282594,processing,13.83
O00016711,U001043,2025-02-04T03:23:25.733173,shipped,1153.09
O00016712,U009030,2025-04-30T08:31:42.960139,cancelled,654.4
O00016713,U000480,2024-02-20T21:29:15.341918,processing,86.34
O00016714,U001115,2024-12-13T09:10:53.489477,processing,274.97
O00016715,U009995,2024-02-16T03:26:12.112665,completed,631.36
O00016716,U005361,2024-09-13T19:56:06.972510,completed,597.8
O00016717,U004151,2024-12-13T01:41:49.209372,completed,43.24
O00016718,U004990,2025-02-16T15:22:22.124136,completed,40.38
O00016719,U008814,2025-09-09T19:47:07.037418,cancelled,1251.09
O00016720,U005969,2025-01-31T21:49:58.308016,completed,16.74
O00016721,U007470,2025-05-31T20:08:47.980034,returned,494.18
O00016722,U001178,2025-07-05T07:29:27.869524,cancelled,46.81
O00016723,U005651,2025-02-13T09:23:28.784018,processing,5.74
O00016724,U002410,2024-09-24T14:41:20.486104,cancelled,171.99
O00016725,U009727,2024-12-13T01:22:25.692624,cancelled,354.28
O00016726,U002196,2024-05-31T07:30:57.968075,processing,574.53
O00016727,U008511,2025-05-07T14:15:48.625633,cancelled,889.27
O00016728,U009787,2024-07-27T15:33:47.716473,returned,266.34
O00016729,U006045,2024-04-22T15:50:52.717076,cancelled,147.41
O00016730,U003305,2025-02-24T14:25:46.682222,cancelled,401.3
O00016731,U005087,2024-12-25T04:20:36.285461,cancelled,96.8
O00016732,U006990,2024-04-10T07:44:00.838028,shipped,417.12
O00016733,U006829,2024-02-17T13:36:49.582966,shipped,565.78
O00016734,U001008,2025-09-21T19:13:29.953010,returned,1803.09
O00016735,U009519,2025-10-15T15:19:24.228939,completed,488.59
O00016736,U008242,2025-02-18T23:36:44.941418,returned,28.43
O00016737,U003887,2025-03-06T09:29:11.572975,returned,250.89
O00016738,U004927,2024-06-08T16:19:02.135412,processing,190.91
O00016739,U005502,2024-11-12T07:41:45.127994,completed,302.37
O00016740,U006838,2024-04-22T18:33:39.028480,shipped,478.85
O00016741,U008217,2025-02-11T20:06:59.685943,cancelled,667.59
O00016742,U004058,2024-07-02T04:44:40.086498,cancelled,273.99
O00016743,U000032,2024-03-03T13:47:47.320234,returned,15.79
O00016744,U001124,2024-06-06T01:46:50.865286,returned,769.71
O00016745,U004637,2024-09-15T06:55:45.514406,processing,772.01
O00016746,U008667,2024-05-12T03:29:23.954169,processing,427.49
O00016747,U003509,2024-07-10T11:28:36.292021,shipped,10.62
O00016748,U000817,2024-08-02T03:14:00.282308,processing,1008.15
O00016749,U006110,2025-05-29T09:15:00.712114,returned,18.89
O00016750,U001808,2025-09-16T17:30:12.926899,shipped,1327.69
O00016751,U009048,2025-05-21T08:11:46.755936,completed,404.45
O00016752,U005453,2024-11-11T00:21:07.408356,returned,470.38
O00016753,U002657,2024-03-15T07:28:45.912416,completed,1409.44
O00016754,U000044,2025-06-05T13:45:46.728238,cancelled,3346.02
O00016755,U003461,2025-01-11T03:31:27.691708,shipped,332.35
O00016756,U004811,2024-10-08T14:12:29.044999,completed,221.99
O00016757,U006159,2025-11-07T09:01:52.019528,shipped,26.07
O00016758,U004456,2025-03-10T03:26:31.653047,returned,672.51
O00016759,U007293,2025-03-15T18:10:22.563892,returned,11.31
O00016760,U006647,2025-01-28T03:08:15.257472,returned,737.27
O00016761,U009693,2024-07-14T00:00:27.016552,cancelled,105.48
O00016762,U000107,2024-03-27T04:25:58.590040,shipped,436.94
O00016763,U008235,2025-03-24T01:11:16.331480,processing,652.71
O00016764,U005565,2025-10-09T02:39:49.335696,cancelled,1233.96
O00016765,U006579,2024-09-09T17:14:41.604578,cancelled,308.25
O00016766,U007691,2024-11-25T07:41:20.260902,processing,442.14
O00016767,U001046,2024-12-19T22:52:42.392445,processing,1652.36
O00016768,U003435,2025-02-20T09:34:15.886491,shipped,1796.35
O00016769,U006168,2024-06-27T00:54:53.194813,completed,52.1
O00016770,U004595,2025-10-09T08:37:34.718175,cancelled,413.42
O00016771,U007762,2024-07-05T23:27:51.217271,completed,25.1
O00016772,U009820,2024-05-10T14:27:34.018678,returned,198.3
O00016773,U006853,2024-10-10T12:20:03.010145,shipped,2259.12
O00016774,U004025,2024-06-02T02:11:21.053118,completed,2902.76
O00016775,U000410,2025-03-04T04:37:39.663818,shipped,3066.77
O00016776,U000006,2025-06-19T04:35:46.312602,processing,834.3
O00016777,U001097,2024-01-07T07:39:49.076888,completed,84.86
O00016778,U009646,2025-03-22T04:39:27.399401,returned,162.47
O00016779,U001498,2024-07-24T04:16:11.634315,shipped,28.18
O00016780,U003763,2025-06-14T01:04:16.618328,shipped,415.22
O00016781,U002523,2024-06-27T04:18:43.075853,completed,457.29
O00016782,U003409,2025-01-30T05:07:04.378437,completed,1004.03
O00016783,U007048,2024-07-12T04:17:35.877416,cancelled,226.49
O00016784,U007330,2025-03-15T06:05:15.852840,processing,1817.68
O00016785,U005335,2025-04-04T14:43:03.706182,shipped,291.22
O00016786,U009533,2025-08-31T07:54:14.255516,returned,508.66
O00016787,U001017,2024-09-20T22:05:06.496294,returned,1773.26
O00016788,U008772,2025-05-08T20:50:52.866644,returned,354.31
O00016789,U001180,2025-10-24T10:05:20.348426,completed,204.78
O00016790,U004981,2025-03-22T00:04:39.270368,processing,1333.26
O00016791,U009384,2025-06-22T06:24:44.702826,completed,1097.33
O00016792,U000388,2025-07-24T23:22:46.464478,returned,2.75
O00016793,U005935,2024-02-29T04:04:29.371141,cancelled,1085.06
O00016794,U005927,2024-06-03T08:26:51.067638,shipped,484.84
O00016795,U004964,2024-09-26T04:48:10.258695,shipped,499.37
O00016796,U000929,2025-05-11T15:57:09.336960,completed,608.82
O00016797,U000259,2024-06-18T06:47:59.594398,cancelled,87.96
O00016798,U008109,2025-10-03T22:43:58.930003,processing,479.52
O00016799,U006145,2024-01-17T14:44:39.636725,shipped,2096.79
O00016800,U000526,2025-05-05T08:16:58.832652,shipped,87.48
O00016801,U001513,2024-06-28T11:52:42.868537,completed,1144.92
O00016802,U001846,2025-10-16T05:59:00.535804,returned,45.56
O00016803,U008721,2024-01-23T23:25:51.055578,completed,1472.28
O00016804,U003154,2024-08-09T00:38:06.912474,cancelled,210.39
O00016805,U000694,2024-03-12T11:41:09.941225,returned,353.88
O00016806,U008343,2025-01-03T18:48:48.350042,shipped,565.18
O00016807,U007977,2025-01-24T08:46:19.136707,cancelled,32.13
O00016808,U004990,2024-12-19T18:33:12.582146,cancelled,5117.51
O00016809,U007254,2025-09-22T10:02:24.531037,shipped,527.87
O00016810,U008633,2024-09-22T23:33:50.785472,cancelled,1110.31
O00016811,U009758,2025-11-04T04:41:27.426565,returned,180.28
O00016812,U009244,2025-01-06T16:34:13.971736,shipped,1510.96
O00016813,U008096,2025-05-27T02:11:40.187003,returned,1075.17
O00016814,U008509,2025-07-20T03:32:51.097467,returned,717.15
O00016815,U002498,2025-01-03T21:09:12.236705,shipped,2552.62
O00016816,U008184,2025-10-23T09:51:42.546305,completed,2741.54
O00016817,U003462,2024-08-27T21:40:11.696388,returned,263.4
O00016818,U004295,2025-04-16T23:49:10.886584,processing,986.94
O00016819,U000189,2025-02-18T10:02:16.620836,returned,9.28
O00016820,U001719,2025-06-29T08:51:03.200390,completed,320.67
O00016821,U005538,2024-12-01T13:35:12.024118,completed,1.72
O00016822,U009364,2024-11-22T10:50:52.922686,processing,56.08
O00016823,U002452,2025-10-06T17:04:13.635416,processing,201.62
O00016824,U009604,2024-05-08T13:09:50.184487,completed,232.03
O00016825,U002500,2024-08-22T06:22:20.143087,shipped,1217.83
O00016826,U008504,2024-08-20T04:08:47.625389,returned,18.62
O00016827,U003471,2024-11-01T22:00:28.373614,shipped,33.86
O00016828,U007869,2024-09-16T13:47:32.763939,cancelled,748.35
O00016829,U002918,2025-03-07T20:39:39.256577,cancelled,235.06
O00016830,U002181,2024-04-04T18:00:09.095039,cancelled,188.8
O00016831,U002120,2024-06-29T17:28:21.114110,shipped,579.42
O00016832,U009182,2024-11-01T06:56:26.548155,shipped,157.71
O00016833,U006865,2024-11-29T16:48:13.025011,processing,350.37
O00016834,U000583,2024-09-15T15:39:55.731495,completed,368.91
O00016835,U003811,2024-08-14T06:33:08.441864,completed,286.99
O00016836,U002946,2025-04-03T14:08:37.590222,completed,281.03
O00016837,U000438,2024-05-09T10:13:28.094018,shipped,233.7
O00016838,U002706,2025-01-18T07:02:52.334244,processing,455.32
O00016839,U004179,2025-09-19T19:47:42.219870,returned,344.93
O00016840,U009504,2025-10-04T19:17:06.069190,completed,474.18
O00016841,U009811,2024-04-14T12:17:11.981163,cancelled,33.83
O00016842,U001582,2025-05-29T18:22:30.122627,returned,313.09
O00016843,U009592,2024-06-06T08:01:44.807780,processing,915.41
O00016844,U001678,2025-01-28T16:10:57.254362,cancelled,2058.61
O00016845,U007839,2025-01-12T01:21:34.709895,shipped,2922.48
O00016846,U009763,2024-01-18T03:00:16.606394,cancelled,554.93
O00016847,U008713,2024-06-11T12:23:53.974620,processing,135.88
O00016848,U000107,2024-07-09T03:07:49.487221,completed,99.47
O00016849,U007867,2024-01-22T23:24:09.282277,shipped,273.77
O00016850,U000317,2025-01-06T16:52:02.769089,processing,239.79
O00016851,U009717,2025-08-15T09:44:30.660532,returned,12.65
O00016852,U009551,2025-02-26T17:17:36.392444,cancelled,91.89
O00016853,U006427,2025-04-05T01:56:04.220841,cancelled,718.89
O00016854,U004602,2024-06-14T14:54:34.116853,cancelled,49.88
O00016855,U006457,2025-04-19T02:05:56.260614,processing,42.19
O00016856,U004070,2025-04-05T22:16:18.009636,cancelled,144.6
O00016857,U009119,2025-10-06T14:24:43.378824,returned,368.65
O00016858,U002649,2025-01-10T17:59:20.399472,cancelled,1956.36
O00016859,U002110,2024-08-08T00:24:49.883995,processing,71.4
O00016860,U001930,2025-07-04T01:46:33.439282,returned,713.48
O00016861,U004756,2025-10-12T17:50:42.563750,completed,665.85
O00016862,U003757,2024-07-16T23:22:55.366622,processing,449.13
O00016863,U008014,2024-04-25T21:26:18.652062,shipped,98.55
O00016864,U003696,2025-07-03T13:26:21.145343,returned,97.63
O00016865,U004321,2024-06-08T09:50:46.816096,shipped,354.85
O00016866,U000792,2024-06-12T09:58:19.151084,shipped,3809.48
O00016867,U002632,2024-02-08T11:38:50.465131,completed,816.74
O00016868,U004400,2025-06-22T05:51:53.831407,shipped,32.07
O00016869,U004017,2025-07-07T16:33:09.551626,shipped,438.41
O00016870,U004063,2024-09-28T18:55:55.365915,returned,344.95
O00016871,U003209,2024-12-10T19:19:54.621410,shipped,852.48
O00016872,U005590,2025-02-01T21:58:27.706581,cancelled,1212.17
O00016873,U005876,2025-04-07T23:09:57.947212,cancelled,2366.5
O00016874,U006820,2024-05-25T21:04:19.170233,returned,75.18
O00016875,U004796,2025-11-02T20:40:50.642193,returned,656.91
O00016876,U007368,2025-05-08T03:26:14.305302,processing,304.66
O00016877,U006310,2025-04-29T06:04:29.629802,processing,60.55
O00016878,U005596,2024-05-21T01:48:54.125064,cancelled,1845.14
O00016879,U006818,2024-01-07T10:14:54.655339,shipped,34.96
O00016880,U008364,2024-08-28T02:30:15.825857,shipped,291.74
O00016881,U001360,2025-10-04T23:13:51.106692,completed,525.22
O00016882,U004031,2025-07-04T15:26:21.675314,shipped,1194.94
O00016883,U003882,2024-09-01T15:00:32.978093,processing,201.24
